央视,#genre#
经典香港电影,https://h5live.gslb.cmvideo.cn/wd_r2/virtuallive/5100180869/75/index.m3u8?msisdn=2025082912003841c9c68051224befb3f247de4108bf3e&mdspid=&spid=800033&netType=0&sid=5500242089&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=625703337&ParentNodeID=-99&assertID=5500242089&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5100180869&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=5e1a8c45e9e164f38a31a3eb5b2dbcd8&ddCalcu=85dezc1ybawd8w2cb455bee93ea11634af83&sv=10000&ct=www
抗战经典影片,https://h5live.gslb.cmvideo.cn/wd-virtuallive5100002089-75/index.m3u8?msisdn=202508291200383f451a49ab3e4e8280a99c687a56edd2&mdspid=&spid=800033&netType=0&sid=5500002717&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=617432318&ParentNodeID=-99&assertID=5500002717&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5100002089&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=5a092c00d0317af4845968ba20334c71&ddCalcu=157azc0y49z32w3c0020adb08361975a4f84&sv=10000&ct=www
新片放映厅,https://h5live.gslb.cmvideo.cn/wd-virtuallive5100030975-75/index.m3u8?msisdn=20250829120038dfad7bf57f354804bd42d8773348d9fa&mdspid=&spid=800033&netType=0&sid=5500035175&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=619495952&ParentNodeID=-99&assertID=5500035175&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5100030975&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=d68a7554ac2734a96b27ac06bfaed124&ddCalcu=4d26z18ydaze7wa5f5b46a0cc2a77324ba69&sv=10000&ct=www
CHC影迷电影,https://h5live.gslb.cmvideo.cn/migu/kailu/chcymdy/50/20250415/index.m3u8?msisdn=20250829120038905935b94de1498ba6676348008d56ab&mdspid=&spid=699004&netType=0&sid=5910022176&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=952383261&ParentNodeID=-99&assertID=5910022176&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5900006704&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=ae2051890e46501f45d008935cc16ad6&ddCalcu=6adeza2y60d15wc1c859309e840605d0514f&sv=10000&ct=www
高清大片,https://h5live.gslb.cmvideo.cn/wd_r3/cctv/gaoqingdapian/600/index.m3u8?msisdn=202508291200386b1b73d057c743359960d9367f89b251&mdspid=&spid=699004&netType=0&sid=5500315684&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=629943678&ParentNodeID=-99&assertID=5500315684&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5101034200&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=23c1a140017ce11ab10bfee1a8fc00c5&ddCalcu=52c3z0cy01wcawf184a010e1e7fcbe0111ba&sv=10000&ct=www
南方影视,https://h5live.gslb.cmvideo.cn/wd_r1/2018/nfmedia/nfys/1000/index.m3u8?msisdn=20250829120039ebad1b7cfc1c4b8cbdcaf707803ffef4&mdspid=&spid=699054&netType=0&sid=2206173738&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=614961829&ParentNodeID=-99&assertID=2206173738&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=2206173738&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=e25d6a70a03d69472969315d85a4ab70&ddCalcu=0e72zb5yadz46waa5780da50133d96699427&sv=10000&ct=www
血色山河·抗日战争影像志,https://h5live.gslb.cmvideo.cn/migu/virtuallive2/5900002413/50/20210706/index.m3u8?msisdn=20250829120039e379d7ddf8164912acd02b7720eac799&mdspid=&spid=800033&netType=0&sid=5910019527&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=713600957&ParentNodeID=-99&assertID=5910019527&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=5900002443&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=c1590b4bf574e5fc97f51b3d6f00fd46&ddCalcu=6c41zd5yf9z00w0bf46bdf35b7145ef57f9c&sv=10000&ct=www
新闻,#genre#
教育,#genre#
CETV1,https://h5live.gslb.cmvideo.cn/migu/kailu/cetv1/50/20240709/index.m3u8?msisdn=2025082912003973dda8a8cc73405f8e1474077e74d281&mdspid=&spid=699004&netType=0&sid=5910022150&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=923287154&ParentNodeID=-99&assertID=5910022150&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=5900006636&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=2ccfd61cae3971dce33990ef30fd0714&ddCalcu=421cz7cy0fwddwf6013cfaee039997313dec&sv=10000&ct=www
CETV2,https://h5live.gslb.cmvideo.cn/migu/kailu/cetv2/50/20240709/index.m3u8?msisdn=20250829120039fb263de3e3474bdb80c77ae60a1d5aad&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=6fb8a310109ec3d32cfbfabbaac09c82&ddCalcu=268fzcby98w0awc3a1a0b1b0a9febcf3cd23&sv=10000&ct=www
CETV4,https://h5live.gslb.cmvideo.cn/migu/kailu/cetv4/50/20240709/index.m3u8?msisdn=202508291200393871529c8e954078a9eca43d086fbbd1&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=e1814321ef58a612252dfc81c791edce&ddCalcu=eec1zd8ye1w14w9372c11e8fc5f8da265122&sv=10000&ct=www
熊猫,#genre#
熊猫频道01高清,https://h5live.gslb.cmvideo.cn/ws_x/2018/xiongmao/HD/1000/index.m3u8?msisdn=2025082912003960fc07b846944d42b2884a1421b47998&mdspid=&spid=699004&netType=0&sid=2202634723&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=609158151&ParentNodeID=-99&assertID=2202634723&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=2202634723&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=a24951faca1f08586a7247ee1dc9798b&ddCalcu=ba82z94y79y95wc1df1aecea714f2078a568&sv=10000&ct=www
熊猫频道1,https://h5live.gslb.cmvideo.cn/envivo_x/2018/SD/xiongmao01/1000/index.m3u8?msisdn=2025082912003916f268ccc10b4b2280855c025e26e4da&mdspid=&spid=699004&netType=0&sid=2200200699&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=608933610&ParentNodeID=-99&assertID=2200200699&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=2200200699&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=f42a0c1e3b64e86055e74d33eed41309&ddCalcu=9f04z32y1ay40wdce1ee333bd6447ee85650&sv=10000&ct=www
熊猫频道2,https://h5live.gslb.cmvideo.cn/envivo_x/2018/SD/xiongmao02/1000/index.m3u8?msisdn=2025082912003973d64d8ef4a14d41806a68d84d367bec&mdspid=&spid=699004&netType=0&sid=2200200717&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=608933640&ParentNodeID=-99&assertID=2200200717&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=2200200717&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=b08433256dcf1df176b91c748f089b6b&ddCalcu=bb60zb8y94y83w03f285467dcc1f91bd6f71&sv=10000&ct=www
熊猫频道3,https://h5live.gslb.cmvideo.cn/envivo_x/2018/SD/xiongmao03/1000/index.m3u8?msisdn=2025082912003932a364677264437d8358ba502b6e3570&mdspid=&spid=699004&netType=0&sid=2200200738&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=608934619&ParentNodeID=-99&assertID=2200200738&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=2200200738&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=f7446cf8920776d0a6f44e62052a4b2d&ddCalcu=df27zb4y44ya6w2c5f082962e04747f66da0&sv=10000&ct=www
熊猫频道4,https://h5live.gslb.cmvideo.cn/envivo_x/2018/SD/xiongmao04/1000/index.m3u8?msisdn=20250829120039e8cf5103fd054ebfafd888605ad27c5a&mdspid=&spid=699004&netType=0&sid=2200200771&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=608934721&ParentNodeID=-99&assertID=2200200771&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=2200200771&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=5aff2305d202da7986542c28b9b4d031&ddCalcu=153az0fydfy42wb390b58d22c0224d5a6789&sv=10000&ct=www
熊猫频道5,https://h5live.gslb.cmvideo.cn/envivo_x/2018/SD/xiongmao05/1000/index.m3u8?msisdn=2025082912003995074e637a774149be90236cd5442257&mdspid=&spid=699004&netType=0&sid=2200200791&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=608935104&ParentNodeID=-99&assertID=2200200791&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=2200200791&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=88f3b07977f96e92e6ce7688feaccf51&ddCalcu=1858zffyc3ycbwa0e7f987876f79e6ce69e2&sv=10000&ct=www
熊猫频道6,https://h5live.gslb.cmvideo.cn/envivo_x/2018/SD/xiongmao06/1000/index.m3u8?msisdn=20250829120039a8544e1250d34219881701781a0d7721&mdspid=&spid=699004&netType=0&sid=2200200817&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=608935797&ParentNodeID=-99&assertID=2200200817&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=2200200817&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=220798dadf4d61d59b7124da4f6f884e&ddCalcu=e242z80y87yf9w68fd4aaddf442d1671bd95&sv=10000&ct=www
熊猫频道7,https://h5live.gslb.cmvideo.cn/envivo_x/2018/SD/xiongmao07/1000/index.m3u8?msisdn=202508291200397794f11140174508b984f2a1437cfba2&mdspid=&spid=699004&netType=0&sid=2200192831&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=609169286&ParentNodeID=-99&assertID=2200192831&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=2200192831&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=a000c076456a9dd70103838e497b39e8&ddCalcu=8ae0z90y30ybcw709746e485368a390d1d07&sv=10000&ct=www
熊猫频道8,https://h5live.gslb.cmvideo.cn/envivo_x/2018/SD/xiongmao08/1000/index.m3u8?msisdn=20250829120039f555c5b1022d45c7b97aeb80391a5ea8&mdspid=&spid=699004&netType=0&sid=2200192881&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=609169287&ParentNodeID=-99&assertID=2200192881&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=2200192881&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=33fc570275de43218ee4cf963ab48c17&ddCalcu=7313zcfy8cy45wb7a0326795fdce44e3e281&sv=10000&ct=www
熊猫频道9,https://h5live.gslb.cmvideo.cn/envivo_x/2018/SD/xiongmao09/1000/index.m3u8?msisdn=2025082912003904f4b54a032544ddbc597d19ddfd8896&mdspid=&spid=699004&netType=0&sid=2200192899&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=609169226&ParentNodeID=-99&assertID=2200192899&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=2200192899&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=55b5f45418540a7be720936b1711b671&ddCalcu=1575z6byb5y1fw147514b1683594002a77eb&sv=10000&ct=www
熊猫频道10,https://h5live.gslb.cmvideo.cn/envivo_x/2018/SD/xiongmao10/1000/index.m3u8?msisdn=2025082912003929f39da38d544b31bd86bb4370ef35e7&mdspid=&spid=699004&netType=0&sid=2200192937&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=609169285&ParentNodeID=-99&assertID=2200192937&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=2200192937&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=524139e0993b4d6fadd26d54697519f9&ddCalcu=95f2z94y11y53w799e604959d36b24ddd6af&sv=10000&ct=www
综艺,#genre#
最强综艺趴,https://h5live.gslb.cmvideo.cn/wd_r3/cctv/zuiqiangzongyi/600/index.m3u8?msisdn=20250829120039c56e6e6e27be4ebea0722056fc487e7c&mdspid=&spid=699004&netType=0&sid=5500315654&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=629942228&ParentNodeID=-99&assertID=5500315654&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=5101034202&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=c48cd07c9f801c99dc4d9211f132480c&ddCalcu=cc04z88y4cw2dw3017fc191f2890d14cc9d9&sv=10000&ct=www
少儿,#genre#
嘉佳卡通,https://h5live.gslb.cmvideo.cn/wd_r1/2018/nfmedia/jjkt/1000/index.m3u8?msisdn=202508291200391efdea17820d4d46ba89c140604442be&mdspid=&spid=699054&netType=0&sid=2206172388&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=614952364&ParentNodeID=-99&assertID=2206172388&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=2206172388&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=34a2e71d3a413ac96872a8063fb7f7d9&ddCalcu=93d4z7ayf2z7ewb7f13d630a84a1237a8c69&sv=10000&ct=www
经典动画大集合,https://h5live.gslb.cmvideo.cn/wd_r3/cctv/jingdiandonghua/600/index.m3u8?msisdn=2025082912003998bcd8e887ee411fa9442ee8c07f5246&mdspid=&spid=699004&netType=0&sid=5500315652&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=629942219&ParentNodeID=-99&assertID=5500315652&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=5101034205&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=a1edc2a82ca531086a5c04047c5a9be2&ddCalcu=2ae1zbey9dwacw52ca78420c4a05c351a068&sv=10000&ct=www
纪实,#genre#
新动力量创一流,https://h5live.gslb.cmvideo.cn/migu/virtuallive2/5900002409/50/20210706/index.m3u8?msisdn=20250829120039ca7464f22d6847d1b7a86e13eed1416b&mdspid=&spid=800033&netType=0&sid=5910019523&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=713589837&ParentNodeID=-99&assertID=5910019523&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=5900002419&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=3e7082045a0a9de56c1c43c7e6f7ec35&ddCalcu=533ezc7ye0z78wf260e475ca304ac91dce65&sv=10000&ct=www
印象天下,#genre#
钱塘江,https://h5live.gslb.cmvideo.cn/wd_r3/cnr/qiantangjiang/1000/index.m3u8?msisdn=20250829120039a9b3906ef1154796b272f82176cbff26&mdspid=&spid=800033&netType=0&sid=5500613479&pid=2028597139&timestamp=20250829120039&Channel_ID=0131_200300220100002&ProgramID=647370520&ParentNodeID=-99&assertID=5500613479&client_ip=106.13.250.90&SecurityKey=20250829120039&promotionId=&mvid=5102115888&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=37475ccc0eeb8cc7720dfc1ca4ff5038&ddCalcu=8337z04y57cf5wfc4cacc01ecefbd80c2c77&sv=10000&ct=www
